nres,me,ma,name,sasa_sc,sasa_bb,mass_error,class,gyr,linearity
137,2.9168649,3.2440076,2q3zA03,6199.5825,1693.9644,-0.07151124,2,15.172575670185772,0.11074872751960417
137,3.2820365,3.4361353,1w07A02,5654.6387,1657.5353,-0.07266643,2,15.053842117190063,0.1098820592495625
137,3.631684,3.6451302,3b82A03,5948.518,1423.2565,-0.07189977,2,13.84724242799592,0.10107476224814539
137,3.5958083,3.3811054,2p6cA00,6902.3936,1270.5391,-0.0705691,2,15.985093898211167,0.116679517505191
137,3.4717555,3.5382454,1xu1A00,6119.241,1421.6703,-0.07006982,2,14.7727466602207,0.10783026759285182
137,3.2564983,3.2552133,2h5eA03,6342.9575,1374.788,-0.07055327,3,15.075535497156405,0.11004040508873289
137,4.830526,3.9734747,1sziA02,7201.8745,1160.3448,-0.07083374,1,17.505323181978955,0.12777608162028434
137,2.7980628,3.1341596,3hagA02,5988.0073,1847.9578,-0.07019845,2,15.044839559779593,0.10981634715167586
137,1.3600544,2.1740556,1kp0A01,6490.6978,2158.3274,-0.070997424,3,14.468181265938172,0.10560716252509615
137,3.3943696,3.028334,1tm9A00,7472.854,1538.3065,-0.069905356,1,14.31785409594121,0.10450988391197963
137,1.7360003,1.6950274,1jvrA00,9401.069,2374.8567,-0.07230535,1,30.548334889773088,0.22298054664067948
137,2.5315466,2.6066551,1eniA00,6387.5933,1633.8302,-0.07080263,1,15.566490620929104,0.11362401913086936
137,3.5293362,3.5343819,2qqpA03,4811.1875,1589.9735,-0.070108496,2,14.071749978067162,0.10271350348954132
137,3.804023,3.4109306,1gakA00,7154.5586,1059.4354,-0.07114156,1,15.917871820486882,0.11618884540501373
138,2.9274049,3.1011744,8i1vC01,6040.2886,1868.6161,-0.072024144,2,15.24320005220957,0.11045797139282297
138,3.1215706,2.9352264,5wy2A00,7245.383,1454.6337,-0.07052792,3,16.699623910098282,0.12101176746448031
138,3.0510914,3.0018287,8es5A01,5940.936,1563.8789,-0.07143751,3,14.49688206769055,0.10504987005572862
138,3.0262077,3.225593,6oxlM01,6425.3906,1714.6967,-0.08143963,3,15.112263461054487,0.10950915551488759
138,3.6041446,3.6155002,5loaA02,6267.554,1791.0413,-0.06752065,3,18.093044491162228,0.1311090180519002
138,3.0196536,3.102391,6b64A01,5949.2563,1606.6829,-0.06962684,3,14.34720551785742,0.1039652573757784
138,2.7771623,2.8388133,5onoA00,6367.7246,1713.5466,-0.068964034,2,15.137864677835394,0.10969467157851734
138,2.9315462,2.959348,3vrdB02,6057.0083,1582.4941,-0.071049474,3,13.758154434139032,0.09969677126187704
138,3.1624427,2.926522,5ig5B00,6956.5615,1555.5513,-0.07056063,3,14.9705254400157,0.10848206840591088
138,2.123644,2.5744295,4eipB02,6948.7256,2025.4388,-0.08064387,3,17.253293014247465,0.12502386242208308
138,3.0445914,3.272141,4a17J00,6024.2847,1828.036,-0.07357605,2,13.760016383847413,0.0997102636510682
138,3.382442,3.4350612,4cw8A00,6261.5005,1598.4456,-0.072952874,2,15.267008530317668,0.11063049659650484
138,3.206233,2.9566052,5ynrA00,6378.1826,1248.4191,-0.06913224,3,14.499984334901947,0.10507235025291266
138,3.619365,3.237542,8hk0B03,6405.4556,1431.7842,-0.07925087,1,16.62825488222678,0.12049460059584624
138,3.2570238,3.4065692,4a2bA01,6101.458,1451.6218,-0.07031926,3,13.885011997566211,0.1006160289678711
138,3.856209,3.354371,3volA00,7002.291,1661.9773,-0.06978355,3,17.071799778955306,0.12370869405040077
138,3.1144722,3.2832224,3aqgB00,5944.5425,1689.826,-0.07044318,2,14.4010980139849,0.10435578271003551
138,3.040653,3.1706448,3hbvP01,5681.1294,1817.9261,-0.06946894,3,14.348594296045459,0.10397532098583666
138,3.4476843,3.4231696,3dmyA02,5773.721,1760.2783,-0.07302026,3,14.18500524793677,0.10278989310099108
138,3.4424484,3.3009944,3cxjA00,6653.9233,1530.0527,-0.07046537,3,16.451299875711904,0.11921231793994133
138,2.1794748,2.387199,3flnC01,6650.541,1762.2979,-0.0707507,3,14.639168606860222,0.10608093193376973
138,3.156586,3.40031,4nq3A02,5410.7754,1912.5408,-0.07140647,3,15.48560015024139,0.11221449384232891
138,2.4190485,2.557976,4aqzA00,7485.258,2330.085,-0.069603644,2,24.915399226734777,0.18054637120822303
138,3.2577603,3.4610455,4xxhA01,5727.271,1604.935,-0.09333333,3,13.89750682690306,0.10070657120944246
138,3.2903254,3.5730855,4u2nA01,6775.1055,1847.8369,-0.08887277,3,15.286349326503405,0.11077064729350293
138,2.8042748,2.9561586,2ae0X02,6059.657,1738.1088,-0.06861428,2,14.768452405338442,0.10701777105317711
138,2.9710631,3.0760648,3cnlA01,6639.314,1614.0138,-0.0765909,3,14.187340450479613,0.10280681485854792
138,2.474561,2.5255415,1bwvS00,7481.7266,1642.0643,-0.06963338,3,17.141592825976556,0.12421444076794605
138,2.023952,2.1642451,1shxA00,6910.5522,1748.681,-0.065503374,2,15.223595531359432,0.11031590964753211
138,3.3664832,3.306656,3mweB01,6435.3154,1453.8098,-0.07156134,3,14.57690633410457,0.10562975604423602
138,3.4589088,3.5621436,1dj0A01,5952.338,1257.3934,-0.07038861,3,14.01360003079974,0.10154782631014304
138,3.1997635,3.3038828,1flnA00,5265.0083,1480.3042,-0.06886058,3,13.480472147805001,0.09768458078119566
138,3.4237134,3.36309,2yzjA01,6499.9863,1502.3251,-0.07293043,2,15.228728636708125,0.11035310606310235
138,3.7743595,3.2431188,2r0qC01,8000.5806,1426.8165,-0.07326003,3,19.330737855934466,0.14007781055024976
138,3.2452257,3.250851,3oh8A01,6363.6084,1581.9004,-0.07191447,3,14.783895910339751,0.10712968050970835
138,3.7953005,3.4451272,2hs5A02,6193.294,1293.9016,-0.067711376,1,14.09054685986987,0.10210541202804253
138,3.0983918,3.1310923,1f5qB02,7133.6436,1531.906,-0.07690873,1,14.95611295986492,0.10837763014394869
138,2.456438,2.5722084,3kycB03,7676.3135,2098.004,-0.07844491,3,21.629271928735264,0.15673385455605263
138,2.1583898,2.491017,3sqsA01,6981.508,1966.613,-0.0693476,3,17.265721892688447,0.12511392675861194
138,2.8644607,2.8971307,3db9A01,5788.066,1686.4575,-0.0699763,3,14.232040719515835,0.10313072985156402
138,3.142725,2.9571438,2yz0A00,7703.6274,1504.1289,-0.06977121,3,16.63129096062633,0.12051660116395892
138,1.598294,1.7632565,1vw4400,8896.238,2399.6204,-0.071736336,3,23.47793646530796,0.17012997438628955
138,3.4771235,3.6271899,2fsjA02,5883.101,1610.9802,-0.088935465,3,17.059526951472538,0.12361976051791694
138,3.1904087,3.2681382,1bqgA01,5780.998,1993.8326,-0.09767635,3,15.785253618448849,0.11438589578586122
138,2.759389,2.885606,1bv8A00,7095.9614,1791.8458,-0.07156563,2,16.04381867816162,0.11625955563885233
139,3.8516366,2.7508876,6f1eA01,10521.728,1613.1975,-0.07219215,1,20.62150881430567,0.14835617852018468
139,3.551253,3.3730109,7qtwA01,6190.8096,1445.0082,-0.07098711,1,13.90300190206468,0.10002159641773152
139,2.6881528,3.0816514,5t3oA02,5638.585,1668.5476,-0.0734027,3,13.61053923277324,0.09791754843721755
139,3.2054508,3.2329981,7wa9A01,6305.419,1528.7894,-0.07309141,3,14.441512978552487,0.1038957768241186
139,3.0854123,3.0262072,6minA00,6427.106,1478.4119,-0.07104183,2,16.57815638230177,0.11926731210289043
139,3.095496,3.3041213,5jrwA01,6446.56,1418.0011,-0.07100826,3,14.98891962742987,0.10783395415417173
139,2.9288993,2.9920368,4on1A01,6463.3574,1806.9229,-0.07062443,2,14.87342622682279,0.10700306638002008
139,3.314865,3.4585357,5jtwA01,6554.8706,1646.0875,-0.07316607,2,15.010798890178567,0.10799135892214796
139,3.0309806,3.1076086,6xizB01,6691.3076,1727.6099,-0.069354475,2,15.587499533467488,0.11214028441343517
139,3.6397755,3.7330778,4qd8A00,5957.151,1536.739,-0.0702582,3,14.392535736682959,0.10354342256606446
139,1.4302249,1.8395377,3ptaA01,8813.952,2525.2668,-0.06782753,3,18.70693917555402,0.13458229622700735
139,3.189368,3.1237566,3tekA00,6925.128,1637.6477,-0.07083601,3,15.730671555081155,0.11317029895741838
139,3.289926,3.5862412,3e61A02,6076.175,1470.2943,-0.09605687,3,13.495845110707192,0.09709241086839707
139,4.300894,2.5495927,3ghgB01,11699.01,1522.0317,-0.06988011,1,56.106487998872254,0.4036437985530378
139,2.6329544,2.5929258,2kkuA00,7580.526,1433.968,-0.072075255,2,15.005952598952291,0.10795649351764239
139,2.3367016,2.710719,3sxnA01,6090.6006,2013.2875,-0.07040991,3,14.607958639811608,0.10509322762454394
139,2.7460475,2.6379957,1yduA01,7725.1562,1784.196,-0.072408944,2,14.953619988057794,0.10757999991408485
139,3.7790942,3.8063192,2yhaA01,6070.2637,1592.4207,-0.07247458,3,14.355069641560391,0.10327388231338411
139,3.5010078,3.5022724,2zv4O01,6785.9146,1502.454,-0.07086214,3,16.044156836905984,0.11542558875471931
139,3.9933908,3.9536955,5cx7E00,5739.4297,1352.3468,-0.070484184,3,13.859832860315148,0.09971102777205143
139,3.293984,3.3454216,3hbmA02,6663.6357,1444.7362,-0.07120569,3,14.393419408699618,0.10354977991870229
139,2.347002,2.5673285,3fbqA02,6552.7046,2023.0985,-0.07116486,2,18.461395226314398,0.1328157929950676
139,1.9601574,2.3675928,1zceA00,5928.1777,1769.5337,-0.06881874,3,14.176596683318618,0.10198990419653682
139,2.5121567,2.90602,2q07A01,6343.684,1588.0768,-0.07242144,3,13.860039338112651,0.09971251322383202
139,3.5044267,3.7409017,2in8A00,5239.5776,1527.326,-0.070850864,2,13.469508038844145,0.09690293553125284
139,3.746253,3.7544081,3aekA02,6280.5986,1475.901,-0.07124719,3,13.821181777896655,0.09943296243091118
139,2.8766725,2.6114244,3ec8A00,7651.1685,1773.7938,-0.08577199,3,18.376031181349028,0.13220166317517287
139,2.9182365,3.1958783,2x4lA01,6045.71,1613.5269,-0.071841896,3,13.811723467168541,0.09936491702998951
139,2.1086779,2.412917,3u7vA02,6383.315,2172.3574,-0.06983177,2,14.973903120158452,0.10772592172775865
139,1.5884153,1.6840872,5oomU00,9697.907,2501.8438,-0.070853405,3,28.737513441192693,0.20674470101577477
139,2.3893273,2.6909585,3oipA01,7145.0117,1842.9084,-0.07268734,2,15.450941063896261,0.11115784938054864
139,3.0034277,3.15403,3d8dA00,6624.2163,1723.9445,-0.07087482,2,14.213299284941282,0.10225395169022505
139,4.027865,3.9166558,1cs1A02,5976.746,1693.5443,-0.07030398,3,14.569548118065539,0.1048168929357233
139,2.7435207,3.217018,3d4oB01,5498.3237,1750.5696,-0.09133999,3,13.538753184817338,0.0974011020490456
139,2.688441,3.095213,3dmyA01,6559.6616,2005.9432,-0.07249311,3,14.853238175403709,0.10685782860002668
139,3.1249373,3.3546321,1onkB01,5582.579,1702.57,-0.06824223,2,13.617191509606375,0.09796540654393075
139,2.1606512,2.401251,1xx9D00,8180.6436,2123.1475,-0.07104346,2,18.325772729277006,0.1318400915775324
139,3.2963238,2.8456702,2m9mA00,8531.556,1796.4739,-0.07228235,3,17.419978023722326,0.12532358290447718
139,4.2328606,3.883671,1u89A00,6546.605,1615.4336,-0.06884343,1,16.900138232267587,0.12158372828969487
139,3.6721196,3.0393128,2o3eA01,8192.246,1306.611,-0.07161266,1,17.62484391651014,0.12679743824827439
140,3.6980047,3.7682042,5xx1A01,6196.99,1345.0427,-0.07293761,3,13.749834154602718,0.09821310110430513
140,2.7899756,2.9912965,3vkhB12,7186.159,1795.9392,-0.09269483,1,15.80562193479866,0.11289729953427614
140,1.7355671,2.0552797,7t2eA01,7123.157,2246.311,-0.068072945,4,19.425027037831597,0.13875019312736855
140,1.9383367,2.2651372,5veqB01,7270.779,1981.7251,-0.0712009,3,16.648856041676027,0.1189204002976859
140,2.2090466,2.426489,4egjD02,5796.4053,1955.481,-0.08815796,3,14.435414907828932,0.10311010648449237
140,3.428078,3.5359898,6fyeA02,6059.967,2009.083,-0.07019745,3,14.98019183517699,0.10700137025126422
140,1.5720003,1.8818301,4xk8d00,7383.211,2459.67,-0.074824855,3,19.85462249009973,0.1418187320721409
140,2.4322152,3.0318398,4dleA01,6055.5825,2049.5208,-0.07125368,3,14.441618049566372,0.1031544146397598
140,3.7118325,3.9702082,3lopA02,5502.961,1529.6326,-0.074114785,3,13.435672102388473,0.09596908644563196
140,2.9040287,3.0722957,3u2hA01,5700.105,1644.4067,-0.07259923,2,15.078669896533233,0.10770478497523737
140,2.760231,2.897293,3ug3D01,7303.843,1774.7472,-0.071691394,2,16.71190207188676,0.11937072908490544
140,2.8907874,2.9791014,4x4vA03,6799.4316,1487.1582,-0.07041546,3,14.815674892775677,0.10582624923411198
140,4.0034075,3.7525682,4wl0A04,6194.6816,1463.2931,-0.06961919,3,13.994204740547596,0.09995860528962569
140,2.0719898,2.419516,2wlrA03,6329.8184,1887.8748,-0.066630185,3,14.465672085740753,0.10332622918386251
140,3.2411008,3.4040992,3mpkA01,5896.0806,1588.9636,-0.071515754,3,14.029391717152999,0.10020994083680713
140,2.8936577,3.285661,2vr3B01,5721.928,1837.1741,-0.08400744,2,15.755790192807968,0.11254135852005691
140,2.6931958,2.887938,6eb0A02,6739.631,1770.7804,-0.08845751,2,17.375783521544054,0.12411273943960038
140,3.7346928,3.544641,2ivxB01,6580.0444,1270.6853,-0.089712314,1,14.909832994540558,0.10649880710386113
140,3.1491556,3.2749119,2jekA00,5598.5566,1610.7639,-0.06946675,1,13.705618148686392,0.09789727249061708
140,3.5591204,3.2730303,3vprA02,7582.913,1568.1002,-0.07234041,1,16.098319260484903,0.1149879947177493
140,3.3482504,3.27321,4a15A03,6100.313,1339.8099,-0.06937472,1,14.966862163506907,0.10690615831076362
140,4.1026044,3.9117212,1y2gB00,6410.213,1466.7238,-0.06908104,3,14.728791653494243,0.10520565466781602
140,3.3815687,3.167555,1zuoB00,6223.3804,1592.5795,-0.07182184,3,14.935902925472723,0.10668502089623373
140,2.9151974,3.1069207,2v5oA05,6332.304,1720.0433,-0.07155197,2,14.372069970292188,0.1026576426449442
140,3.2292042,3.1750426,1h8mA00,5871.89,1512.9735,-0.06817406,3,13.5225248359545,0.0965894631139607
140,3.0217397,3.3189814,2qvcA01,5560.939,1626.7156,-0.07351218,3,13.687032983723212,0.09776452131230866
140,3.483951,3.6418872,1wlgA02,5559.1206,1663.3606,-0.067351125,2,14.961176110498792,0.10686554364641994
140,3.240667,3.3682237,2zu6F01,6470.7656,1732.9032,-0.07310142,3,14.612690746298233,0.1043763624735588
140,2.4253972,2.9160533,5i2cA01,6365.7285,2115.9133,-0.07479854,3,15.782153107136,0.11272966505097143
140,2.9351594,3.2170966,1ej8A00,5739.868,1557.6798,-0.07906469,2,14.555218096026367,0.10396584354304549
140,2.3497949,2.9877505,3l81A01,6425.6226,2036.7141,-0.07129829,2,16.15986030592424,0.11542757361374457
140,3.4863133,3.46097,3fk5A02,6686.989,1794.5007,-0.073495895,3,15.17209673673616,0.10837211954811543
140,2.9500701,1.7017633,1xq8A00,11709.389,2662.5808,-0.0693732,1,46.97784934406492,0.3355560667433209
140,3.639903,3.7433505,1fn9A01,6346.1636,1502.4513,-0.07032678,3,13.943316549562438,0.09959511821116027
140,3.185473,2.7665741,1vdyA00,7084.98,1870.7069,-0.07069178,1,16.175464494504105,0.11553903210360075
140,2.181285,1.97068,2imjD01,6762.84,1322.6417,-0.06696994,3,14.61466660849542,0.1043904757749673
140,2.4682035,2.7394323,3fd4A00,6712.7344,1871.8518,-0.066928715,3,14.78419134679814,0.10560136676284386
140,3.2446525,3.499262,2fk9A00,6557.4604,1860.748,-0.07007495,2,17.137277539568153,0.12240912528262966
140,3.977722,3.1161635,1zvuA03,9496.07,1435.226,-0.07434341,1,23.69427856382305,0.16924484688445038
140,2.084366,2.5741262,2ozuA02,7171.492,1875.1595,-0.06957555,3,14.95321710913796,0.10680869363669972
140,2.9842203,3.2872202,3j4uH00,5814.7075,1907.8333,-0.0706295,2,16.03162217373449,0.11451158695524637
140,2.3163557,2.341211,2ku7A00,8441.006,2704.2302,-0.0685715,3,18.48167286811853,0.1320119490579895
140,2.5212758,2.749572,1o5yA00,6982.366,1773.4053,-0.077267386,3,15.32453377827285,0.10946095555909179
140,2.793463,2.9733548,1bxrA05,6143.768,1696.6274,-0.069079325,3,14.189969233239784,0.1013569230945699
140,4.020411,4.0506873,1huxA02,5703.064,1640.5463,-0.07297658,3,14.587801360329323,0.10419858114520945
140,4.578174,3.5639713,1avoB00,8321.033,1119.3525,-0.0719561,1,21.521639105128685,0.15372599360806202
140,3.7720625,3.8644764,1xxhA01,6204.759,1590.4451,-0.071453355,3,14.24792738424105,0.10177090988743608
140,2.1901615,2.8924663,2yxxA01,6249.2993,1823.5494,-0.07235007,2,14.233578917357654,0.10166842083826896
140,3.6218622,3.4885557,1jw3A00,7157.933,1482.4849,-0.06840084,3,14.452737152433631,0.10323383680309736
141,2.9179504,3.2953675,1apyB00,6294.059,1808.8972,-0.068246014,3,14.264765402644594,0.10116854895492619
141,2.3911865,2.8054638,4jj9C00,6924.8965,2301.7266,-0.06946204,3,17.391048125342667,0.1233407668464019
141,2.9425886,2.953196,4gnxC02,6810.673,1714.3696,-0.069673486,2,15.099965628053202,0.10709195480888796
141,2.6810064,2.6349926,4joiA00,8061.9023,1612.96,-0.075483434,2,16.188243679557665,0.1148102388621111
141,3.0023177,3.176537,5wx2A02,6936.652,1649.9996,-0.06978125,3,15.010586162184334,0.10645805788783215
141,2.3940763,2.9038205,5bxrA03,6126.028,1851.9266,-0.069742225,2,14.519127984060285,0.10297253889404458
141,3.8491242,3.569986,7uo6A01,7315.0303,1516.8489,-0.0694016,1,14.676537494188839,0.1040889183985024
141,2.9760442,3.0101366,4bsxA00,6473.0576,1779.067,-0.070648804,1,14.938623301265809,0.10594768298770077
141,3.4537241,3.2758176,4l3rA00,6655.0376,1715.3306,-0.07397355,2,14.751216086729299,0.10461855380659077
141,3.7630434,3.245796,4wqoD00,7847.1494,1137.1749,-0.095430605,1,16.491906063829028,0.11696387279311367
141,2.924165,2.3895345,5hzzC00,8429.094,1845.3677,-0.07079543,1,19.672938471521146,0.139524386322845
141,3.7915468,3.2569582,4nurA02,8402.539,1592.8931,-0.06955187,1,16.98666320964369,0.12047278872087724
141,2.9742756,3.0969408,3vx8A01,6308.759,1532.1494,-0.069178484,3,14.173609018538016,0.10052204977686537
141,2.6396203,2.8259914,5oomP00,7827.7725,1798.3694,-0.07070812,3,18.056783366199607,0.12806229337730218
141,3.5592167,3.7913716,4uirA02,6037.7974,1449.4664,-0.07024325,3,14.216343825843525,0.10082513351662074
141,3.3708525,3.4301152,3sc3A01,5849.182,1593.7837,-0.07030635,3,13.810170559718182,0.09794447205473888
141,3.3053577,3.0326922,3obqA00,6745.363,1428.764,-0.07141882,3,14.831529619169103,0.10518815332744044
141,3.6061378,2.746256,7w6sB02,7989.3906,1345.0737,-0.07120936,1,17.73377042414385,0.1257714214478287
141,3.4149346,3.6512864,6jbzA00,5926.53,1848.5198,-0.07074097,3,15.679526153194683,0.11120231314322471
141,2.3849247,2.616541,2vs1A03,6607.2065,1507.2175,-0.06947145,2,14.471180200816121,0.10263248369373136
141,2.5326788,2.7540164,4mveA00,5967.7607,1796.1891,-0.070227206,2,14.161789070099225,0.10043822035531365
141,2.5141315,2.962215,2dd8S01,6103.338,1911.3901,-0.068562776,3,15.172163457815865,0.10760399615472245
141,3.0951517,3.1657732,3rkpA02,5854.5156,1492.6174,-0.07470991,2,15.413599042439138,0.1093163052655258
141,4.0765405,3.3157997,1sg2A00,8206.206,1465.1891,-0.07099602,3,24.91653672819659,0.17671302644111056
141,2.5580602,2.8491764,1px5A01,7593.8184,1979.2465,-0.07169378,3,17.534970289126175,0.12436149141224237
141,3.401928,3.5540235,1stmA00,5931.885,1796.7919,-0.068849474,2,16.156816317277027,0.11458734976792218
141,4.3148174,3.7952754,1ivhA03,6528.482,1360.3081,-0.07006445,1,16.85022011078523,0.11950510716868958
141,2.4054163,2.7042189,4i1dC02,6153.199,1670.5527,-0.07184646,3,14.659259236337743,0.10396637756267903
141,3.5925255,3.4618614,1guxB00,6896.582,1235.8923,-0.072658144,1,14.254575950467245,0.10109628333664714
141,3.3327398,3.071292,1ydxA03,7681.6724,1583.7856,-0.06964796,3,16.457291118637475,0.11671837672792536
141,3.2118583,3.2851248,2vvfA01,6469.8184,1681.0829,-0.073428035,2,15.109876782866882,0.10716224668699917
141,2.7925558,2.7258806,1o69A02,7199.94,1562.6757,-0.09942896,3,16.388482198466036,0.11623037020188678
141,4.613401,4.359436,1pc3A01,5675.3633,1352.931,-0.06913733,3,13.562596219995639,0.09618862567372793
141,2.9011283,2.9494596,2mj7A00,7334.9204,2019.9595,-0.06887122,3,17.418433798794084,0.1235349914808091
141,3.8025763,3.6091354,3aqoA02,6708.4717,1566.7028,-0.07349672,3,14.56795772743652,0.10331884913075545
141,3.1203928,3.2538226,1ohfA03,5206.2104,1756.9952,-0.06747782,2,14.705344257028573,0.1042932216810537
141,2.8182113,2.7050989,2l25A00,7156.164,1978.6472,-0.07002386,3,16.66646213784762,0.11820185913367107
141,3.5953574,3.6357946,1r5tA00,6228.636,1652.5908,-0.068327464,3,14.339775564782007,0.10170053592043977
141,2.759201,3.0723126,1qxpA03,6379.2534,1638.8973,-0.073592894,2,14.327263572582098,0.10161179838710707
141,3.699519,3.6809893,1em9B00,5958.017,1412.705,-0.09139791,1,14.67252422251094,0.104060455478801
141,3.228593,3.299619,1e7uA02,6517.344,1621.3461,-0.07583434,2,14.745376300591962,0.10457713688363093
141,2.81898,3.1878746,2avwD01,6145.53,1816.3878,-0.071072616,3,14.114538210357221,0.1001031078748739
141,2.9252353,2.868642,1i7dA03,7236.979,1690.2078,-0.070355095,2,16.987512968552306,0.12047881537980358
141,4.0043945,2.254584,1j1eF00,12800.645,1744.6642,-0.073543064,1,38.143321706604944,0.2705200121035812
141,3.7398226,3.5103097,1tx9A00,6452.164,1331.6151,-0.070794664,1,14.312426252304183,0.1015065691652779
